Ticket_ID,Created_Date,Region,City,Issue_Category,Priority,Resolution_Time_Hours,Customer_Type,Satisfaction_Score
514546,2023-05-05,East,nan,Software,High,18,Existing,3
514547,2022-01-25,South,Pune,Billing,High,11,Existing,5
514548,2022-11-15,East,Pune,Network,Critical,163,New,3
514549,2023-04-08,North,Chennai,Network,Low,19,Existing,4
514550,2023-07-11,South,Chennai,Software,Low,98,New,4
514551,2022-11-22,Central,Kolkata,Billing,High,22,New,4
514552,2024-02-03,South,Pune,Network,Medium,20,Existing,4
514553,2022-10-08,West,Ahmedabad,Software,Medium,57,Existing,3
514554,2024-02-12,South,Kolkata,nan,Medium,162,New,5
514555,2024-04-03,Central,Mumbai,Hardware,Medium,215,New,2
514556,2022-02-25,South,Kolkata,Hardware,Medium,78,Existing,5
514557,2022-02-10,West,Hyderabad,Billing,Medium,196,Existing,3
514558,2023-12-07,Central,Ahmedabad,Hardware,Medium,159,Existing,2
514559,2023-03-06,North,Hyderabad,nan,Medium,118,New,
514560,2023-03-29,South,nan,nan,Medium,212,New,1
514561,2022-08-15,nan,Delhi,nan,Low,86,New,4
514562,2023-04-17,North,nan,Service,Low,236,Existing,3
514563,2022-03-22,North,Chennai,Hardware,Medium,13,Existing,4
514564,2022-09-30,nan,nan,nan,Critical,236,New,4
514565,2023-06-21,West,Mumbai,Hardware,High,61,Existing,3
514566,2024-05-30,nan,Bengaluru,Billing,Low,192,Existing,4
514567,2024-01-14,nan,nan,Network,Medium,65,New,3
514568,2022-03-22,East,Pune,Software,Low,133,Existing,4
514569,2023-12-31,North,Delhi,Network,High,223,New,
514570,2022-08-03,nan,nan,Network,Medium,53,New,4
514571,2023-10-07,East,Bengaluru,Service,Low,133,nan,4
514572,2022-08-19,West,Bengaluru,Hardware,Medium,149,nan,4
514573,2022-01-16,nan,Hyderabad,nan,High,134,New,4
514574,2022-10-20,Central,Chennai,Service,Low,141,New,5
514575,2023-04-05,North,Chennai,Network,High,126,New,5
514576,2022-08-05,nan,Hyderabad,Network,Medium,175,New,5
514577,2023-06-17,nan,Mumbai,Network,Low,231,Existing,3
514578,2022-08-25,West,Mumbai,nan,Medium,160,Existing,3
514579,2022-10-11,North,Mumbai,Service,Critical,37,Existing,2
514580,2022-06-22,Central,Chennai,nan,Low,107,Existing,3
514581,2022-04-05,South,Mumbai,Service,Medium,222,Existing,
514582,2022-12-11,East,Bengaluru,Service,Low,81,Existing,4
514583,2023-07-24,North,Bengaluru,Software,Medium,113,Existing,2
514584,2022-02-27,West,Pune,Software,Low,221,New,
514585,2022-03-25,West,Bengaluru,Hardware,High,145,Existing,3
514586,2024-04-25,West,nan,Hardware,Low,150,Existing,2
514587,2023-03-02,Central,Mumbai,Network,Medium,178,Existing,2
514588,2022-11-27,nan,nan,nan,Medium,204,Existing,5
514589,2023-01-17,Central,Chennai,nan,Critical,135,Existing,4
514590,2022-02-11,Central,Chennai,Network,Low,115,New,2
514591,2022-04-12,West,Chennai,Software,Critical,156,New,5
514592,2023-05-27,nan,Hyderabad,Network,Medium,69,New,5
514593,2024-03-26,West,nan,Service,Medium,146,New,3
514594,2023-09-23,West,Pune,Hardware,Low,143,Existing,3
514595,2024-03-09,East,Delhi,Software,High,94,Existing,1
514596,2024-05-12,Central,Kolkata,Network,Low,60,nan,5
514597,2022-04-03,nan,Delhi,Hardware,High,177,nan,3
514598,2022-09-21,East,Bengaluru,nan,Low,90,New,3
514599,2022-04-21,East,Hyderabad,nan,High,55,New,
514600,2022-09-13,South,Ahmedabad,nan,High,151,Existing,4
514601,2022-10-19,North,Chennai,Hardware,Low,45,nan,4
514602,2023-10-15,North,Ahmedabad,Software,Low,58,Existing,2
514603,2024-03-09,South,Delhi,Network,High,212,New,3
514604,2022-05-03,West,nan,Billing,Medium,151,Existing,4
514605,2022-07-26,nan,Delhi,Software,Low,213,New,
514606,2023-05-07,nan,nan,Service,Medium,31,Existing,1
514607,2024-05-09,East,Chennai,Network,High,38,Existing,4
514608,2023-01-05,South,Chennai,nan,Low,132,Existing,
514609,2022-07-22,South,Hyderabad,Network,Low,210,New,3
514610,2023-12-16,nan,Ahmedabad,Software,High,170,Existing,4
514611,2022-09-06,East,Chennai,Billing,High,81,nan,3
514612,2022-10-29,South,Ahmedabad,Billing,Medium,227,New,4
514613,2023-05-05,nan,Pune,Hardware,High,30,Existing,2
514614,2024-04-27,nan,Pune,Hardware,Low,227,Existing,2
514615,2023-02-05,South,Delhi,Software,Low,110,Existing,1
514616,2022-02-19,nan,nan,Hardware,Low,140,Existing,4
514617,2022-03-16,North,nan,Billing,Low,180,New,4
514618,2022-01-02,East,Delhi,Hardware,Medium,48,New,4
514619,2024-04-15,South,Delhi,Hardware,Medium,16,Existing,2
514620,2024-05-18,Central,Bengaluru,Billing,High,130,Existing,4
514621,2024-03-17,West,Bengaluru,Billing,Medium,47,nan,5
514622,2023-12-12,nan,Ahmedabad,Hardware,Medium,181,Existing,4
514623,2024-04-12,Central,Hyderabad,nan,High,71,Existing,4
514624,2022-05-27,South,Hyderabad,Billing,Low,180,New,4
514625,2022-02-28,nan,Delhi,Software,Low,54,Existing,2
514626,2022-07-04,Central,Bengaluru,Software,Low,41,Existing,2
514627,2023-02-23,Central,Chennai,Network,Medium,60,Existing,3
514628,2023-01-03,nan,Ahmedabad,Hardware,Medium,119,Existing,3
514629,2023-10-21,nan,Delhi,Network,High,,Existing,4
514630,2022-10-08,North,Hyderabad,Hardware,High,2,New,1
514631,2022-02-22,East,Ahmedabad,Billing,Critical,32,New,4
514632,2024-06-10,North,Pune,Hardware,High,164,Existing,
514633,2022-11-19,East,Hyderabad,Service,High,178,Existing,
514634,2023-08-01,North,nan,Billing,Medium,127,Existing,5
514635,2023-09-15,Central,Kolkata,Billing,High,184,Existing,3
514636,2022-09-09,North,Chennai,Billing,High,224,New,
514637,2022-01-03,South,nan,Software,Low,139,Existing,2
514638,2022-01-02,West,Bengaluru,Service,Medium,38,Existing,4
514639,2022-11-06,North,Bengaluru,Service,Medium,39,Existing,3
514640,2023-04-11,East,Mumbai,Billing,Low,186,Existing,1
514641,2022-04-09,West,Bengaluru,Software,Critical,4,Existing,4
514642,2023-06-08,West,Bengaluru,Software,High,185,New,2
514643,2023-09-17,West,Chennai,Billing,High,47,New,2
514644,2023-10-02,West,Delhi,Network,High,165,Existing,2
514645,2022-05-19,South,Chennai,Service,Medium,7,Existing,2
514646,2023-11-17,North,nan,Service,Low,123,New,4
514647,2023-05-05,East,Delhi,Hardware,Low,1,Existing,2
514648,2022-11-15,North,Mumbai,Service,High,177,New,5
514649,2022-08-04,nan,Pune,Network,Low,176,Existing,4
514650,2023-02-24,nan,nan,Billing,Medium,156,New,5
514651,2023-04-29,West,Delhi,Software,Low,172,New,4
514652,2023-12-27,South,Bengaluru,Hardware,Low,207,Existing,4
514653,2024-02-21,nan,Bengaluru,Network,Medium,30,nan,4
514654,2022-04-13,nan,nan,Billing,High,140,Existing,2
514655,2022-12-05,Central,Bengaluru,Billing,Low,,New,3
514656,2023-12-13,South,Mumbai,Billing,Medium,99,Existing,3
514657,2022-09-23,East,Pune,Network,Critical,108,Existing,3
514658,2022-07-27,South,Pune,Software,Low,21,New,4
514659,2023-05-17,East,Hyderabad,Network,Low,107,Existing,3
514660,2022-03-11,North,Delhi,Service,Low,93,Existing,4
514661,2022-08-13,nan,Chennai,Billing,Critical,219,Existing,1
514662,2023-12-31,Central,Delhi,Hardware,Low,72,Existing,4
514663,2023-09-24,South,Hyderabad,Software,Critical,229,New,4
514664,2023-07-06,Central,nan,Software,Low,22,New,1
514665,2023-08-28,West,Ahmedabad,Service,Critical,197,New,3
514666,2022-01-05,North,Ahmedabad,Hardware,High,35,New,2
514667,2023-05-06,nan,Pune,Billing,Medium,40,Existing,5
514668,2023-05-12,East,Hyderabad,Service,Low,34,Existing,4
514669,2023-08-05,East,Bengaluru,Software,Low,121,nan,3
514670,2022-06-30,Central,Delhi,Software,Medium,131,Existing,4
514671,2022-03-19,nan,Bengaluru,Billing,Medium,209,New,3
514672,2023-05-24,North,Kolkata,Service,Medium,152,Existing,2
514673,2022-02-21,North,Mumbai,Billing,Critical,169,New,5
514674,2023-12-05,Central,Mumbai,Billing,Low,65,New,1
514675,2023-03-20,West,Hyderabad,Software,High,113,nan,
514676,2024-04-19,nan,Mumbai,Hardware,Low,211,New,
514677,2023-12-24,North,Chennai,Network,Low,192,New,4
514678,2023-06-07,East,Chennai,Software,Medium,62,Existing,4
514679,2022-09-27,East,nan,Billing,High,225,Existing,5
514680,2024-02-04,East,Hyderabad,Hardware,Low,176,nan,4
514681,2022-07-18,Central,Hyderabad,Network,Low,154,New,1
514682,2022-07-22,Central,Kolkata,Hardware,Low,4,Existing,4
514683,2022-07-04,Central,Delhi,Service,Critical,3,Existing,5
514684,2024-02-28,West,Hyderabad,Software,Low,32,Existing,4
514685,2022-03-28,Central,Bengaluru,Hardware,Low,138,New,3
514686,2022-07-05,Central,Bengaluru,nan,Low,211,New,1
514687,2022-10-02,nan,Bengaluru,Hardware,Low,49,Existing,5
514688,2023-12-06,East,nan,Network,Low,126,Existing,4
514689,2024-01-03,East,Pune,Software,Low,86,Existing,2
514690,2022-08-08,East,Kolkata,Billing,Medium,57,Existing,1
514691,2023-03-10,West,Pune,Hardware,Low,163,New,5
514692,2024-05-24,South,Ahmedabad,Network,Medium,230,Existing,5
514693,2022-11-28,Central,Pune,nan,Low,201,Existing,
514694,2022-07-30,North,nan,Network,Medium,12,Existing,3
514695,2022-05-05,South,Pune,Hardware,Critical,11,nan,4
514696,2022-02-07,South,Ahmedabad,Service,Medium,145,New,1
514697,2024-06-03,South,Pune,Service,Medium,15,New,2
514698,2023-01-20,North,Ahmedabad,Hardware,Low,4,New,3
514699,2023-02-24,nan,Hyderabad,Service,Critical,146,New,2
514700,2023-03-04,nan,Chennai,Billing,Medium,221,New,5
514701,2023-05-13,West,Hyderabad,Billing,Low,204,New,3
514702,2022-01-14,West,Hyderabad,Network,Medium,215,Existing,4
514703,2022-02-25,West,Mumbai,Software,Medium,30,Existing,
514704,2024-05-22,East,Hyderabad,Network,Low,132,New,2
514705,2023-11-06,nan,Bengaluru,Network,Critical,24,New,1
514706,2023-07-12,North,Chennai,Billing,Low,183,New,2
514707,2022-03-14,North,Mumbai,Software,Medium,86,Existing,
514708,2022-08-29,nan,Mumbai,nan,Low,229,Existing,3
514709,2023-11-07,East,Mumbai,Hardware,Low,191,nan,5
514710,2022-03-03,nan,Hyderabad,Hardware,High,144,Existing,3
514711,2024-03-03,West,Delhi,nan,Low,165,New,4
514712,2023-12-11,South,Bengaluru,Billing,Medium,67,New,3
514713,2024-02-21,Central,Chennai,Software,Low,127,nan,5
514714,2022-06-06,South,nan,Billing,High,185,New,4
514715,2023-02-08,nan,Chennai,Software,Critical,76,New,5
514716,2022-03-01,East,Kolkata,Software,Low,59,New,4
514717,2022-01-26,nan,Delhi,Software,Medium,201,New,3
514718,2023-12-01,nan,Ahmedabad,Service,Critical,72,Existing,4
514719,2023-06-25,Central,Chennai,Software,Low,152,New,2
514720,2024-01-13,North,Hyderabad,Billing,Medium,173,New,3
514721,2022-01-14,East,Delhi,Service,Low,25,New,5
514722,2022-08-04,West,Kolkata,Service,Medium,162,Existing,5
514723,2024-04-04,Central,Mumbai,Network,High,196,New,2
514724,2023-07-11,West,Pune,Hardware,Low,141,nan,4
514725,2023-05-10,North,Chennai,nan,Critical,179,New,5
514726,2023-11-22,South,Delhi,Billing,Low,207,New,5
514727,2024-03-18,West,Bengaluru,Hardware,Low,228,Existing,4
514728,2023-08-28,Central,nan,Service,Low,148,Existing,1
514729,2022-02-04,nan,Chennai,Network,Critical,227,Existing,4
514730,2023-06-14,North,Delhi,Software,Critical,70,New,1
514731,2022-06-14,North,Pune,Hardware,Low,197,New,
514732,2023-11-17,Central,nan,Billing,Medium,137,New,3
514733,2022-04-13,South,Mumbai,Hardware,Low,175,Existing,4
514734,2023-10-15,North,Ahmedabad,Billing,High,202,nan,4
514735,2022-05-21,South,Hyderabad,Software,Medium,109,Existing,4
514736,2024-01-07,West,Hyderabad,Network,High,175,New,2
514737,2022-04-25,nan,Mumbai,Billing,Critical,219,New,1
514738,2024-06-15,South,Bengaluru,Hardware,Medium,140,New,3
514739,2024-02-28,South,Bengaluru,Hardware,High,204,New,1
514740,2023-07-06,nan,nan,Service,High,34,New,3
514741,2023-08-08,South,Mumbai,Billing,Low,39,New,5
514742,2023-11-16,South,Chennai,Software,Low,109,New,1
514743,2022-11-16,Central,Delhi,Billing,High,194,New,
514744,2022-02-04,nan,Delhi,Billing,Medium,178,Existing,4
514745,2023-12-17,nan,Ahmedabad,Service,Low,205,Existing,3
514746,2022-06-04,East,Delhi,Hardware,Low,236,Existing,4
514747,2023-10-19,Central,Chennai,Hardware,Critical,197,New,4
514748,2023-01-13,West,Ahmedabad,Software,Medium,222,New,5
514749,2024-03-02,Central,Ahmedabad,Software,Critical,7,Existing,5
514750,2023-02-09,West,Hyderabad,Billing,Medium,130,Existing,4
514751,2022-05-29,East,Delhi,Service,Low,26,Existing,5
514752,2022-02-13,West,Hyderabad,Billing,Critical,94,Existing,2
514753,2023-05-29,South,Pune,Billing,Low,6,Existing,3
514754,2023-02-06,nan,Mumbai,Service,Medium,220,Existing,1
514755,2024-06-01,North,Bengaluru,Network,High,37,New,
514756,2023-08-26,North,Kolkata,Billing,Medium,103,Existing,3
514757,2023-12-02,nan,nan,Software,Medium,199,New,3
514758,2023-08-14,North,Ahmedabad,nan,High,146,New,2
514759,2022-11-06,South,Delhi,Hardware,Low,56,nan,2
514760,2022-04-20,nan,Mumbai,Network,Medium,98,New,4
514761,2022-11-26,West,nan,Service,Medium,209,New,2
514762,2022-10-18,East,Mumbai,Software,Low,174,New,1
514763,2024-06-15,West,nan,Hardware,Low,129,Existing,3
514764,2023-07-20,nan,Bengaluru,Software,Low,1,Existing,3
514765,2023-06-17,South,Bengaluru,Service,Medium,231,Existing,1
514766,2022-10-14,West,Bengaluru,Network,Medium,116,New,3
514767,2022-10-17,South,Kolkata,Network,Medium,144,New,4
514768,2023-06-28,nan,Pune,Software,Critical,113,New,4
514769,2023-06-14,nan,Kolkata,Software,High,23,New,
514770,2023-11-24,Central,Ahmedabad,Service,Low,191,New,3
514771,2023-10-08,South,Kolkata,Network,High,208,New,3
514772,2022-03-07,West,Mumbai,Network,Medium,176,Existing,2
514773,2023-01-28,nan,Pune,nan,Medium,80,Existing,3
514774,2022-05-16,South,nan,Service,Medium,120,Existing,4
514775,2023-02-21,nan,nan,Software,Critical,186,Existing,2
514776,2022-12-19,West,Ahmedabad,Hardware,High,195,Existing,3
514777,2023-01-09,nan,Kolkata,Billing,Critical,176,New,1
514778,2024-02-01,nan,Pune,Billing,Low,72,Existing,
514779,2022-05-14,North,Ahmedabad,Hardware,Medium,114,New,3
514780,2022-02-10,South,Bengaluru,Billing,High,12,Existing,
514781,2022-12-12,Central,Mumbai,Billing,Low,191,New,2
514782,2024-01-13,West,Hyderabad,Network,Low,181,Existing,2
514783,2022-02-12,East,nan,Network,Medium,217,Existing,3
514784,2023-01-30,Central,nan,Billing,High,171,nan,5
514785,2022-10-21,West,Mumbai,Service,Low,92,New,4
514786,2022-09-22,nan,Chennai,Billing,Low,84,nan,3
514787,2022-08-09,East,Hyderabad,Service,Medium,223,New,1
514788,2023-10-25,East,Kolkata,nan,Medium,219,New,4
514789,2022-11-16,Central,Pune,Billing,Low,232,Existing,4
514790,2024-06-08,West,Kolkata,nan,Critical,134,New,4
514791,2022-11-15,West,Hyderabad,Network,Medium,72,New,1
514792,2023-07-24,Central,Mumbai,Billing,Low,50,Existing,4
514793,2023-11-10,South,Pune,Hardware,High,143,New,1
514794,2024-05-08,nan,Ahmedabad,Software,Medium,211,Existing,2
514795,2022-01-07,South,Delhi,Billing,Medium,16,Existing,4
514796,2023-01-04,Central,nan,Hardware,Critical,228,Existing,4
514797,2023-08-20,South,Kolkata,Network,High,188,Existing,2
514798,2023-05-24,East,Delhi,Network,Medium,20,New,4
514799,2024-04-03,nan,Hyderabad,Billing,Critical,124,New,4
514800,2024-02-21,South,Pune,Service,High,207,New,2
514801,2022-12-15,North,Kolkata,Billing,Medium,146,Existing,3
514802,2024-03-06,East,Chennai,Network,High,9,Existing,
514803,2023-09-09,nan,Hyderabad,Network,Medium,49,Existing,2
514804,2022-09-18,West,Ahmedabad,Billing,Low,40,New,5
514805,2022-06-28,Central,Chennai,Service,High,160,New,1
514806,2022-12-15,East,Pune,Billing,Low,78,Existing,2
514807,2024-05-28,North,Hyderabad,Service,Medium,214,New,4
514808,2023-12-09,North,Mumbai,Network,Low,202,Existing,4
514809,2022-07-07,Central,Delhi,Service,Low,137,Existing,4
514810,2024-05-25,North,Ahmedabad,Network,High,161,Existing,3
514811,2022-12-16,Central,Delhi,Software,Medium,234,Existing,2
514812,2022-08-13,nan,Pune,Billing,High,37,Existing,5
514813,2022-07-16,nan,Pune,Billing,Medium,167,Existing,5
514814,2022-06-02,Central,Ahmedabad,Billing,Medium,90,nan,4
514815,2023-01-28,South,Delhi,Hardware,High,187,Existing,3
514816,2022-11-24,West,Kolkata,Billing,Medium,168,New,3
514817,2023-07-24,South,Pune,Billing,Low,28,Existing,3
514818,2022-05-20,Central,Chennai,Billing,High,53,Existing,2
514819,2023-01-09,North,Bengaluru,Network,Critical,77,Existing,5
514820,2024-01-01,South,Delhi,Service,Medium,49,Existing,5
514821,2022-12-20,South,Chennai,Network,Medium,149,Existing,4
514822,2024-05-18,Central,Bengaluru,nan,Medium,225,Existing,3
514823,2023-01-30,nan,Ahmedabad,Billing,High,47,New,4
514824,2022-04-18,Central,Kolkata,Service,Low,194,Existing,1
514825,2023-02-20,East,nan,Service,Critical,62,New,5
514826,2022-08-11,North,Kolkata,Service,Medium,225,Existing,3
514827,2023-05-02,East,Mumbai,Billing,High,136,New,5
514828,2023-01-12,nan,Pune,Network,Low,156,New,
514829,2023-08-21,nan,nan,Software,Low,218,Existing,5
514830,2023-07-10,West,Ahmedabad,Service,Medium,71,New,3
514831,2023-10-19,Central,Ahmedabad,Network,Low,28,nan,3
514832,2022-12-08,South,Ahmedabad,Software,Low,117,Existing,4
514833,2024-06-13,North,Delhi,nan,High,93,Existing,2
514834,2024-02-07,East,Bengaluru,Billing,Low,52,Existing,2
514835,2022-05-02,North,Kolkata,Network,Low,64,Existing,2
514836,2023-02-03,West,Pune,Billing,High,99,Existing,1
514837,2023-09-19,Central,Chennai,nan,High,75,Existing,
514838,2022-01-14,nan,nan,Service,Medium,224,New,
514839,2024-03-14,Central,Pune,Service,Medium,109,Existing,3
514840,2022-10-02,nan,Mumbai,nan,Medium,66,Existing,2
514841,2023-07-26,South,Ahmedabad,Hardware,Low,89,Existing,2
514842,2023-03-18,Central,Mumbai,Service,Low,193,Existing,3
514843,2022-12-05,East,Ahmedabad,Software,High,237,Existing,4
514844,2023-07-26,East,Pune,Hardware,High,86,Existing,2
514845,2022-06-21,East,Mumbai,Network,High,11,New,5
514846,2023-12-29,North,nan,Service,Medium,190,New,3
514847,2022-03-31,South,nan,Software,Low,179,New,3
514848,2023-07-29,North,Chennai,Software,Medium,225,nan,4
514849,2022-07-02,Central,Ahmedabad,Service,Low,18,New,1
514850,2023-03-11,nan,Pune,Software,Low,135,nan,5
514851,2023-03-10,North,Mumbai,Hardware,Low,26,Existing,4
514852,2022-09-06,nan,Mumbai,Software,Low,54,Existing,3
514853,2023-06-19,West,Ahmedabad,Billing,Low,232,Existing,5
514854,2022-12-06,nan,nan,Software,Critical,24,Existing,3
514855,2023-03-22,Central,nan,Service,Critical,226,Existing,5
514856,2022-03-16,East,Kolkata,Software,High,150,Existing,2
514857,2022-11-27,East,Hyderabad,Service,Low,86,Existing,
514858,2023-11-01,nan,Kolkata,Software,High,155,Existing,4
514859,2023-01-30,Central,Mumbai,Network,Medium,105,New,3
514860,2022-02-25,North,Bengaluru,Hardware,Medium,50,Existing,3
514861,2022-09-02,Central,nan,Billing,High,52,Existing,5
514862,2022-02-17,South,Ahmedabad,Hardware,Medium,168,Existing,1
514863,2022-07-12,North,Mumbai,Hardware,Medium,27,New,3
514864,2022-07-26,South,Mumbai,Hardware,Low,166,Existing,
514865,2023-12-21,West,Hyderabad,Billing,Low,143,Existing,3
514866,2022-06-17,nan,Bengaluru,Service,Low,110,Existing,3
514867,2022-12-13,North,nan,Billing,Low,54,Existing,4
514868,2022-10-05,West,Delhi,Billing,Low,25,New,1
514869,2023-04-17,West,Hyderabad,Billing,Critical,96,Existing,4
514870,2024-04-03,East,Mumbai,Service,Low,236,Existing,3
514871,2023-12-26,North,Pune,Network,Low,111,Existing,1
514872,2022-11-24,nan,nan,Hardware,Medium,12,Existing,3
514873,2022-05-15,West,Delhi,Billing,Low,53,New,1
514874,2022-04-14,East,Bengaluru,Software,High,220,New,1
514875,2022-12-17,West,Delhi,Software,Critical,186,Existing,3
514876,2023-08-07,nan,Chennai,Software,Low,128,Existing,
514877,2023-11-23,nan,Ahmedabad,Hardware,Low,175,New,2
514878,2022-11-30,West,Hyderabad,Billing,Low,173,New,5
514879,2024-04-14,North,Kolkata,Network,Low,105,Existing,4
514880,2022-11-15,North,Hyderabad,nan,Medium,230,New,
514881,2023-08-15,East,nan,Billing,Medium,60,Existing,3
514882,2023-06-19,nan,Ahmedabad,Network,Medium,16,New,
514883,2022-05-11,North,Mumbai,Hardware,High,211,Existing,3
514884,2023-05-15,Central,Pune,Hardware,High,125,New,1
